Data,ID,Name,Power,Alliance,T4-Kills,T5-Kills,Total Kill Points,Dead Troops,Troops Power
2025/07/29,88430167,ʚろしにゃんɞ,"45,622,205",62BZ,"2,326,941","2,886,294","81,053,494","6,789,501","12,650,779"
2025/07/29,49511040,ラシ増援Y,"45,519,464",62Bs,"5,033,442","4,447,215","143,924,741","4,537,604","10,764,362"
2025/07/29,63683417,ʚたらこだもーんɞ,"45,489,922",no alliance,"6,604,366","5,843,265","184,874,409","14,917,175","8,875,115"
2025/07/29,54258643,FAS君,"45,183,637",62EV,"10,592,073","7,806,734","270,432,360","14,026,693","4,533,486"
2025/07/29,45379524,TK うさぎチャンピオン,"44,960,396",62MJ,"5,241,014","2,223,188","97,720,544","8,282,195","4,996,232"
2025/07/29,63497602,Dream369,"44,938,566",62EV,"454,344","326,344","11,204,063","5,294,147","10,985,005"
2025/07/29,90417659,ғᴊ爆血,"44,896,989",OPAi,"1,037,519","819,117","29,958,058","720,790","9,551,256"
2025/07/29,75732225,うさtärö,"44,872,797",62BZ,"2,666,495","4,729,641","122,340,264","7,516,980","3,457,511"
2025/07/29,87160183,ruru・rakusu3,"44,830,842",62Bs,"1,214,915","2,235,060","56,934,364","10,573,115","13,509,621"
2025/07/29,76127410,ʚïɞよあんスワム隊,"44,824,868",62MJ,"3,625,316","1,837,388","74,676,638","1,962,724","3,654,967"
2025/07/29,68960214,イボゴロリー3,"44,781,890",Y#JK,"1,390,717","975,245","33,639,350","1,356,051","12,979,131"
2025/07/29,95130509,雪猫児,"44,598,719",62EV,"3,201,553","1,988,719","73,245,054","8,568,924","14,851,453"
2025/07/29,86083318,火将アジルス,"44,578,317",62MJ,"1,285,404","913,930","31,267,252","4,160,204","12,374,915"
2025/07/29,51403757,TK ハチワレ,"44,553,945",62MJ,"3,242,056","1,858,483","70,205,039","7,177,694","8,134,528"
2025/07/29,62164659,姫 Marumi ちゃま,"44,422,774",62BZ,"14,928,176","16,706,805","487,468,431","14,176,889","4,013,416"
2025/07/29,78279035,ともママ2,"44,399,932",62BZ,"3,870,133","5,040,977","140,646,925","6,871,505","8,718,457"
2025/07/29,69962299,TAIKI farm,"44,344,862",62MJ,"745,421","1,645,768","40,423,029","3,832,446","6,048,884"
2025/07/29,87940261,tamagoma,"44,338,871",62GJ,"3,658,752","3,921,283","115,724,026","3,040,881","7,362,461"
2025/07/29,48076321,マナ・walker,"44,248,135",62MJ,"754,062","1,786,983","43,419,804","580,993","9,835,150"
2025/07/29,150272254,Miyamoto剣聖,"43,978,507",Y#JK,"40,985",0,"739,309","387,613","16,764,825"
2025/07/29,54245064,TK 島二郎,"43,881,069",62MJ,"3,487,698","1,911,039","73,809,557","6,178,829","8,655,078"
2025/07/29,58182826,金 ちゃん,"43,824,074",62BZ,"2,600,127","3,389,578","97,209,883","5,500,247","10,185,971"
2025/07/29,93801167,のびー3,"43,780,585",62EV,"903,907","896,457","27,158,472","5,868,733","9,399,022"
2025/07/29,138333458,ʚ凛ɞ ひざくら,"43,605,199",62Bs,"4,963,353","4,635,316","142,735,928","6,899,602","13,634,123"
2025/07/29,68870012,705PASIR,"43,493,792",Y#JK,"408,303","2,444,198","53,744,203","3,836,999","17,000,430"
2025/07/29,58551766,にゃんこスター,"43,258,332",myj6,"737,985","176,963","11,060,720","1,662,734","14,821,864"
2025/07/29,53335009,ɴ ɪ ᴋ ᴇ,"43,233,017",62BZ,"941,469","1,815,901","46,893,675","1,899,618","11,258,777"
2025/07/29,80636057,ruru・rakusu4,"43,203,724",62Bs,"1,784,328","1,680,752","51,629,133","6,066,716","16,273,579"
2025/07/29,64581066,モグスケ2,"43,175,682",62BZ,"4,212,233","3,428,626","111,461,723","9,519,545","6,410,466"
2025/07/29,74738664,Thorkell JP,"43,155,125",62AQ,"2,895,161","348,574","46,379,616","1,031,164","7,401,107"
2025/07/29,77227887,Jokcer777,"43,016,611",62Ys,"1,771,412","913,952","37,343,775","7,636,590","2,958,812"
2025/07/29,76114111,BABYMONSTER,"42,975,781",62BZ,"2,367,768","1,656,587","57,088,808","5,254,576","13,148,984"
2025/07/29,49307490,きよかっす,"42,888,782",Y#JK,"333,427","1,184,489","28,254,235","489,306","7,084,216"
2025/07/29,92484004,ʚ雪ɞ ひざくら,"42,664,857",62Bs,"2,990,691","4,540,765","121,384,655","10,946,778","14,066,457"
2025/07/29,55340365,TK ちいかわわｧ,"42,446,097",62MJ,"1,463,365","663,337","28,125,462","5,063,132","7,436,789"
2025/07/29,88592236,ラシ農場10,"42,426,585",62Bs,"4,295,172","2,955,835","106,243,791","9,369,055","9,251,950"
2025/07/29,63162337,ねぎねぎ,"42,323,808",62BZ,"4,248,961","7,481,382","192,525,023","10,041,155","5,591,259"
2025/07/29,131492507,火将サブにゃん,"42,310,837",62MJ,"723,061","192,819","11,090,082","315,831","14,496,388"
2025/07/29,63836174,BuuStar,"42,198,936",OPAi,"113,206","14,151","2,726,445","12,529","16,173,190"
2025/07/29,91012626,bui2,"42,194,956",62EV,"1,223,985","923,120","30,733,889","2,671,265","346,952"
2025/07/29,102273075,紅ˣ村西サブ,"42,070,064",62Ys,"948,194","516,370","24,300,224","11,192,048","5,330,358"
2025/07/29,69300595,チョコレートパフェ・,"42,060,384",62BZ,"1,807,776","849,166","35,617,599","1,337,140","8,768,324"
2025/07/29,64993547,にゃぎ,"42,024,920",62BZ,"2,539,765","2,848,412","82,605,978","6,312,595","5,947,925"
2025/07/29,75659571,にゃんこネーコ,"42,003,687",myj6,"1,045,048","1,456,740","39,710,754","1,877,095","13,367,984"
2025/07/29,61830485,k065 Hajime605,"41,932,548",Y#JK,"1,975,735","994,286","40,007,100","3,389,051","9,787,997"
2025/07/29,146182602,ʚ螢ɞ ひざくら,"41,673,551",62Bs,"780,932","1,018,997","28,229,967","3,470,481","17,396,772"
2025/07/29,160783536,fibril Another,"41,599,090",62Bs,"1,266,683","1,346,360","39,776,474","1,466,935","11,953,945"
2025/07/29,75889458,mini Noko1,"41,146,789",62MJ,"8,520,605","23,684,329","560,640,592","15,497,593","8,305,287"
2025/07/29,76545104,TEQUILA LOVER,"40,867,352",62GJ,"67,901","55,684","2,049,096","3,043,060","12,970,274"
2025/07/29,149174530,大天使秋エル,"40,503,930",62BZ,"13,300,380","10,829,590","368,063,542","7,069,507","8,726,792"
2025/07/29,100780124,ʚよあんの執事ɞ,"40,464,757",62MJ,"858,888","1,181,381","32,294,381","753,611","6,495,189"
2025/07/29,91267588,紅ˣ 楊端和,"40,382,146",62GJ,"205,608",0,"3,761,138","1,346,685","9,110,292"
2025/07/29,105147992,深KYON Æ,"40,283,338",62MM,"237,359","251,804","7,500,598","360,735","15,651,132"
2025/07/29,58809108,たろちゃ,"40,157,793",OPAi,"25,594","8,514","530,676","33,011","16,219,701"
2025/07/29,87330438,Horikita026,"40,018,172",62BZ,"182,241","1,778,078","37,811,792","497,722","4,239,484"
2025/07/29,44354181,けんたん,"39,985,066",62BZ,"5,907,474","2,512,978","111,194,837","7,783,235","3,511,231"
2025/07/29,75612360,Mexican One X,"39,978,457",no alliance,"4,678,781","2,130,144","98,899,820","7,083,289","138,337"
2025/07/29,86627320,そらいろ石材隊,"39,909,213",62Bs,"10,281","1,777","138,350","29,125","12,884,543"
2025/07/29,75609336,IFхAх,"39,704,262",no alliance,"1,154,588","275,598","17,174,670","336,416","9,117,696"
2025/07/29,61280905,Coo02,"39,660,514",62MJ,"1,236,869","2,301,297","59,578,579","3,663,459","3,867,576"
2025/07/29,93190753,小亮亮,"39,560,294",62US,0,0,"109,418",0,"11,215,288"
2025/07/29,45873443,雀雀,"39,486,555",62BZ,"1,294,259","1,446,157","42,097,897","1,313,473","12,985,597"
2025/07/29,68643864,Hajime F,"39,339,074",Y#JK,"347,691","167,177","6,852,909","464,683","13,014,750"
2025/07/29,52870727,sirokuro0,"39,320,765",62MJ,"1,516,327","2,254,501","62,130,148","2,481,136","9,142,360"
2025/07/29,77720401,そらかぜ金庫番,"39,206,830",62Bs,"1,402",0,"19,765",295,"11,626,936"
2025/07/29,139367100,ruru・rakusu6,"39,009,158",62Bs,"12,547","45,340","2,172,526","1,868,821","18,174,612"
2025/07/29,70987078,鬼豪金魂,"38,661,904",62MJ,"166,789","528,215","13,159,936","2,351,467","17,950,488"
2025/07/29,76671498,キルあ,"38,560,064",OPAi,"1,262,006","6,199","13,113,355",0,"10,010,367"
2025/07/29,98526337,GOROLEE,"38,506,258",62GJ,"1,379,701","685,723","27,720,904","2,387,862","13,793,768"
2025/07/29,39868095,zimba 88,"38,374,513",62AQ,"2,026,498","278,424","28,951,850","2,333,776","11,088,610"
2025/07/29,106685038,ᴹᴿおふざけ,"38,308,623",62BZ,"7,672,408","3,945,567","166,578,794","11,405,379","12,290,415"
2025/07/29,146070905,火将ジャンヌ,"38,306,311",62MJ,"224,452","126,588","4,937,316","178,409","10,655,353"
2025/07/29,76723742,TK かにちゃん,"38,126,273",62MJ,"1,384,492","371,171","21,483,872","437,853","7,792,781"
2025/07/29,78080824,とちサブまる,"38,124,239",Y#BR,"12,546","80,185","1,729,160","529,301","11,097,841"
2025/07/29,45955848,雀雀2,"38,095,188",62MM,"1,081,728","559,207","22,261,705","1,213,454","14,202,653"
2025/07/29,62101105,るいぼす茶畑 Æ,"38,081,973",62BZ,"3,472,405","3,063,953","97,271,460","4,249,364","6,557,761"
2025/07/29,70697700,MIZU・KAZEサブ3,"38,046,559",62MM,"5,945,256","330,699","67,242,409","4,640,982","281,023"
2025/07/29,97473507,ふっくポイ活班長,"37,926,720",62BZ,"707,850","642,955","20,003,716","4,714,200","10,792,742"
2025/07/29,66639727,きせる,"37,759,931",62BZ,"150,827","584,594","13,201,835","820,691","8,413,376"
2025/07/29,106818745,ᴹᴿレナータD,"37,497,996",62BZ,"7,921,391","6,226,273","214,197,649","13,340,657","11,121,564"
2025/07/29,99546342,ʚ朧ɞ ひざくら,"37,495,213",62Bs,"2,482,636","2,733,174","79,562,493","6,353,396","17,280,022"
2025/07/29,63235297,ᶜᴮ 赤りんご,"37,402,527",OPAi,"4,399,728","6,261,408","169,663,330","10,933,541","5,006,460"
2025/07/29,93969555,BÖN3,"37,391,489",62BZ,"2,387,165","3,371,418","92,455,230","5,548,468","7,801,623"
2025/07/29,53329721,もっこりサブ壱,"37,328,107",62Bs,"538,964","65,172","6,726,105","256,725","4,412,718"
2025/07/29,123724471,雪たぬき,"37,191,514",62EV,"1,172,820","552,472","23,001,436","5,828,469","12,021,341"
2025/07/29,96103745,MIZU風2 Sub1,"37,020,429",62MM,"2,087,361","1,359,751","49,296,924","1,704,019","327,000"
2025/07/29,76831750,魔王城でおゃすみ,"36,798,618",OPAi,"191,738",0,"2,034,106",0,"10,243,668"
2025/07/29,58593889,ヒデーロ,"36,598,914",62MJ,"3,186,650","3,262,249","99,423,286","2,969,202","7,194,415"
2025/07/29,146163948,ruru・rakusu7,"36,499,989",62Bs,"100,031","21,113","1,430,297",0,"19,571,342"
2025/07/29,70838487,ZoMbiE farm III,"36,484,605",62AQ,"1,216,010","231,339","17,281,886","5,862,864","2,382,850"
2025/07/29,48057333,雀雀4,"36,352,569",62GJ,"522,286","778,292","21,004,657","1,364,935","12,864,549"
2025/07/29,63231847,蒼りんご,"36,297,213",OPAi,"2,062,910","2,875,072","78,366,897","5,938,092","8,380,113"
2025/07/29,48002702,BSキセル,"36,274,215",62Bs,"878,635","120,463","11,602,190","898,351","11,015,348"
2025/07/29,66209569,ZoMbiE farm I,"36,209,353",62AQ,"145,361","85,353","3,196,136","3,603,266","3,979,581"
2025/07/29,60214991,魔王城でおゃすミ,"36,085,895",OPAi,"45,848","1,833","714,242",1,"9,546,377"
2025/07/29,51883824,TK ハゴタエ,"35,893,472",62MJ,"1,506,533","242,658","19,998,524","3,263,882","3,863,646"
2025/07/29,106480403,深キュン Æ,"35,818,987",62MM,"431,499","326,853","11,013,543","623,322","13,480,729"
2025/07/29,83678693,noodle 2nd,"35,692,087",62BZ,"2,012,026","3,421,669","88,728,083","4,652,068","5,765,060"
2025/07/29,69976860,BÖN2,"35,653,332",62BZ,"7,331,624","6,517,291","205,006,667","9,516,213","6,058,290"
2025/07/29,54100261,サブキチÆ,"35,593,936",62BZ,"2,190,349","2,456,607","72,275,584","7,160,857","11,235,373"
2025/07/29,81701097,Isseymiyake,"35,533,447",62BZ,"2,976,274","4,823,104","126,936,962","8,539,776","12,861,992"
2025/07/29,88293370,栄里子farm,"35,375,069",IJYU,"167,583","58,940","2,867,505","54,803","4,217,900"
2025/07/29,70067896,卄Maverick卄,"35,353,262",62AQ,"1,561,348","395,937","30,441,637","6,536,449","1,717,076"
2025/07/29,75265423,ᴾᴺヨーグルト,"35,285,609",62GJ,"1,121,179","191,217","15,459,088","1,263,340","6,914,230"
2025/07/29,60788872,TK ゴブリンズ,"35,156,906",62MJ,"1,044,935","235,817","15,208,290","2,813,008","3,837,647"
2025/07/29,93422179,奈々,"35,123,802",62BZ,"78,071","88,626","3,446,621","96,851","7,072,285"
2025/07/29,67378666,Asu  kariN,"34,769,071",62Bs,"1,954,893","675,245","33,388,084","1,388,449","3,441,218"
2025/07/29,87321682,もっこりサブ弐,"34,610,731",62Bs,0,"1,210","58,153","12,547","9,209,145"
2025/07/29,91429576,寅ジローÆ,"34,360,729",62MM,"1,604,536","1,751,434","51,356,127","4,502,247","12,508,187"
2025/07/29,157709824,momomo farm,"34,349,934",62BZ,"1,762,930","1,575,339","49,245,227","1,532,928","7,735,569"
2025/07/29,157093752,のびー4,"34,277,245",62EV,265,"4,642","95,490","156,395","12,338,209"
2025/07/29,62344080,もこもっこ,"34,006,437",62MJ,"2,821,986","2,127,856","72,987,011","5,016,953","2,646,584"
2025/07/29,139182306,mini Noko4,"33,883,779",62MJ,"9,289,835","1,736,056","134,845,528","3,099,194","10,230,967"
2025/07/29,77540484,らぶアンドぴーす,"33,878,949",OPAi,"29,674",0,"409,786",0,"9,526,046"
2025/07/29,76697115,PASIR SDA,"33,869,411",Y#JK,"2,269","344,460","6,960,898",0,"12,936,985"
2025/07/29,102541444,zombiefs1,"33,660,851",62AQ,"2,765,687","682,942","47,505,009","7,857,735","4,810,850"
2025/07/29,50736590,虎太郎sub,"33,532,646",62GJ,"342,517","490,038","13,511,336","6,634,556","11,651,786"
2025/07/29,76267505,じゃがriko,"33,514,357",OPAi,"372,907","561,098","16,763,091","3,510,653","12,107,399"
2025/07/29,120108037,Zombie AA1,"33,310,366",62AQ,"8,378,392","940,868","106,855,261","3,458,238","4,978,713"
2025/07/29,76215979,۞ もこ助 ۞,"33,306,323",62MJ,"2,503,584","2,221,367","70,642,077","6,592,412","1,905,263"
2025/07/29,87731007,なんとかナルモん,"33,296,972",62BZ,"1,286,550","1,473,667","42,775,703","3,735,173","4,539,889"
2025/07/29,50832763,ジェントルマン,"33,026,355",62MJ,"775,180","777,603","23,315,415","3,352,912","3,273,405"
2025/07/29,132045952,ラシ農場24,"32,860,822",62Bs,"11,251,860","1,352,787","171,835,073","8,134,394","7,481,849"
2025/07/29,91413469,noboo FA1,"32,807,706",62BZ,"1,215,278","714,501","27,060,250","2,654,437","4,380,895"
2025/07/29,77122775,mini Noko2,"32,667,288",62MJ,"2,911,268","4,087,223","111,572,470","7,535,644","6,267,686"
2025/07/29,139414773,ʚ桜ɞカクカクシカジカ,"32,584,060",62Bs,"873,331","1,491,144","38,676,016","3,015,658","15,725,654"
2025/07/29,159680316,とうま君,"32,435,462",62EV,0,0,387,0,"8,559,251"
2025/07/29,134753343,サーモンＤＯＮ,"32,351,015",Y#JK,"1,090","5,388","118,660",0,"10,923,991"
2025/07/29,134600261,ウニＤＯＮ,"32,313,352",Y#JK,"3,955","6,564","171,018","18,953","11,257,816"
2025/07/29,66366029,ë のりめたる ë,"32,296,114",62BZ,"1,506,019","2,415,667","64,079,316","6,398,572","9,437,176"
2025/07/29,75520989,RoosterBoy,"32,224,496",62GT,"353,445",0,"7,361,907","716,610","7,470,639"
2025/07/29,134752481,イクラＤＯＮ,"32,182,341",Y#JK,"2,888","5,679","142,460",0,"10,809,728"
2025/07/29,75626358,국뽕이 흐르는 하트,"31,682,025",DVL6,"119,419","3,352","1,559,174","640,653","11,959,385"
2025/07/29,61603601,ぴよねえ2,"31,494,995",OPAi,"241,737","386,913","10,195,667","3,803,449","10,837,676"
2025/07/29,64057144,肉肉王国,"31,216,058",62EV,"760,116","1,111,389","29,880,225","1,915,273","9,985,931"
2025/07/29,89907780,yoshi SUB,"31,175,819",no alliance,"194,084","33,475","2,655,423","385,032","4,201,066"
2025/07/29,132046102,ラシ増援YY,"31,127,879",62Bs,"4,457,483","931,655","83,060,559","2,136,232","6,939,120"
2025/07/29,115882558,motu Ⅲ,"31,041,040",62MJ,0,0,0,0,"5,920,556"
2025/07/29,56908741,お豆のビーン,"31,038,294",62TM,"1,373,538","1,768,831","49,352,879","1,921,605","564,080"
2025/07/29,79704313,Joker 666j,"30,923,494",62GT,"465,012","121,832","8,071,920","2,548,098","2,960,894"
2025/07/29,67677017,ᴾᴺぷりん隊長,"30,910,888",62GJ,"633,888","482,470","16,167,111","1,962,637","3,484,154"
2025/07/29,99467246,ʚ樹ɞ ひざくら,"30,857,727",62Bs,"4,129,069","4,238,812","126,177,922","7,693,059","13,012,452"
2025/07/29,45816817,ヌジータ,"30,829,954",62BZ,"766,836","1,113,600","30,012,073","2,944,586","8,948,460"
2025/07/29,86105579,デデドス,"30,715,508",62BZ,"9,059,031","3,770,012","173,752,649","6,698,037","7,972,360"
2025/07/29,103085135,ᵀᴷ 伏 Joe,"30,682,808",62BZ,"2,032,180","441,562","30,924,383","6,236,754","4,059,187"
2025/07/29,157094667,雪くろしば,"30,328,797",BoZU,"12,196","51,247","1,153,319","2,953,728","9,205,681"
2025/07/29,67692713,Zimba53,"30,279,606",62AQ,"3,943,849","587,200","59,885,078","4,532,519","2,394,421"
2025/07/29,105147116,zombiefs2,"30,230,369",62AQ,"1,062,302","63,081","14,737,355","3,649,530","3,958,716"
2025/07/29,152873818,ɴɪᴋᴇ 2,"30,088,906",62GJ,"716,190","170,234","11,197,677","412,742","8,552,090"
2025/07/29,156040534,雪ぴよ,"30,075,397",62EV,"98,443","157,767","4,225,711","3,373,158","8,046,509"
2025/07/29,143974619,yaki鳥,"29,879,566",62Bs,"374,061","945,475","22,651,888","811,411","6,994,740"
2025/07/29,157094026,雪しば,"29,702,242",62EV,"66,582","80,080","2,333,274","3,241,802","8,061,381"
2025/07/29,58428833,自称マルーン,"29,680,591",62BZ,"995,942","1,073,600","31,760,628","6,207,131","9,287,539"
2025/07/29,142530311,雪きつね,"29,625,156",62EV,"134,129","232,886","6,171,506","3,382,153","7,695,497"
2025/07/29,156039937,雪ねず,"29,537,390",62EV,"123,982","200,238","5,380,038","3,360,875","7,796,049"
2025/07/29,123040718,chamagoma,"29,494,780",62GJ,"1,042,628","1,095,419","32,692,179","4,787,185","2,875,528"
2025/07/29,63957589,るいぼす茶樹,"29,450,074",62MJ,"2,254,434","547,994","33,805,057","936,943","1,791,538"
2025/07/29,156040021,雪坊主,"29,338,196",62EV,"137,893","247,151","6,493,422","3,418,993","7,595,609"
2025/07/29,77736179,ᴾᴺにゃぎmomo,"29,278,986",62GJ,"593,446","306,668","12,419,197","1,755,122","2,711,594"
2025/07/29,58727178,アシッドの八枚目,"29,243,777",Y#JK,"96,814","233,514","5,865,582","798,165","5,745,138"
2025/07/29,146199111,TK うさぎ料理長,"29,224,695",62MJ,"82,010","27,783","1,816,345","925,714","5,367,714"
2025/07/29,64166896,緋りんご,"29,210,219",OPAi,"80,524",0,"948,315","49,907","8,619,751"
2025/07/29,90371655,ᴶᴼ朱りんご,"29,087,611",OPAi,"630,462","411,412","14,961,680","1,498,174","6,466,504"
2025/07/29,155648175,雪ひつじ,"28,913,822",62EV,"130,322","264,276","6,752,426","3,402,490","7,342,425"
2025/07/29,79165450,ᴾᴺちゃんにゃぎ,"28,408,116",62GJ,"549,172","291,474","11,514,327","1,346,498","4,300,521"
2025/07/29,77735642,サブゴネ,"28,322,725",OPAi,"937,579","541,517","20,520,395","837,244","16,149,603"
2025/07/29,66627851,肉肉ランド,"28,266,054",62EV,"366,889","1,003,993","23,759,041","2,825,589","9,309,217"
2025/07/29,117714606,motu Ⅳ,"28,261,147",62MJ,"3,774","1,966","84,216","34,250","2,711,948"
2025/07/29,104490845,MIZU風2 Sub2,"28,237,289",62MM,"4,761,970","1,256,261","76,781,686","2,702,547","332,741"
2025/07/29,90357130,ë きつねさま ë,"28,085,104",62BZ,"236,502","133,344","5,244,838","975,181","13,183,443"
2025/07/29,67829307,犬畜生百式,"27,948,203",62EV,"1,492,106","963,090","34,288,306","5,266,985","10,434,432"
2025/07/29,93168112,Maru mi,"27,684,128",62BZ,"3,647,312","3,285,318","103,167,942","4,467,969","6,453,672"
2025/07/29,130572600,ʚよあんの料理番,"27,676,201",62MJ,"12,832","51,649","1,164,730","37,269","5,809,377"
2025/07/29,75668299,KieRaha4544,"27,584,092",62GT,"126,283","6,083","1,954,416","424,053","9,489,787"
